gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01730	483.0962945333385	1.0722565464979175	0.14782388347129455	7.2536082892595335	4.0581264480185085e-13	4.46415678096315e-11
AT4G00520	127.46871207150326	-1.8108911108506014	0.2496617503802233	-7.2533782531473	4.0650277747959735e-13	4.46415678096315e-11
AT1G05250	81.4184898971444	2.910724625382257	0.4017678077370449	7.244793060392017	4.33099967869672e-13	4.73422376915316e-11
AT2G27150	453.2044468407543	-1.3676694738858133	0.18884726523626696	-7.242198991733987	4.4146746162514304e-13	4.803450800198734e-11
AT5G45400	363.4480961254196	-1.3308738901688202	0.1838478067625141	-7.238997916836615	4.5201197210168347e-13	4.895621409767362e-11
AT1G15910	518.8656100664398	0.9609891749871914	0.13285133439914654	7.233568103275032	4.704663524224307e-13	5.072228788605484e-11
AT1G07750	734.840024979397	0.9555011697547946	0.13213892654494822	7.231034750609787	4.793276668391134e-13	5.1442752462446855e-11
AT3G27430	1064.8375043962792	-0.9273961718836091	0.12827924234592442	-7.229510830620162	4.847368514753408e-13	5.17878814487976e-11
AT3G19515	292.04416181527614	-1.3563394565759814	0.18765172131805144	-7.227961710391763	4.90296906636028e-13	5.2145947128753404e-11
AT5G56380	131.2883216416195	-1.8251037206732752	0.2528896685665379	-7.216995977014662	5.314854867416659e-13	5.6273111333890016e-11
AT1G66100	122.6328115361884	-2.656272951785694	0.3681546482796283	-7.215100947925958	5.389398079142317e-13	5.6807624127959484e-11
AT1G05200	551.6915734399013	-1.3097711170264108	0.1815844022750556	-7.213015548782821	5.47261628735025e-13	5.7428419182500775e-11
AT3G32030	231.0608045631612	1.6184687763478567	0.22445555737953934	7.2106424774822315	5.568849350638542e-13	5.8179691158374607e-11
AT5G42250	508.22385820274644	-0.9457347215465951	0.13122300349407431	-7.207080285959939	5.716430257246433e-13	5.945842942900684e-11
AT4G04020	1667.3393925808414	0.7724049895078344	0.10718999215827382	7.205943147820388	5.764345167742934e-13	5.969383936648177e-11
AT4G01350	105.43501164773596	-2.8074640647131353	0.3896587629137463	-7.204929882032673	5.807372601942085e-13	5.987680109364828e-11
AT5G03390	144.3762063578854	1.8763866581411457	0.2609960700817773	7.1893291632828875	6.511043130103152e-13	6.684010406298502e-11
AT5G60250	159.39694680057775	1.791011370733977	0.24965149108408	7.174046359413825	7.281293579631173e-13	7.442364619423015e-11
AT3G09150	141.55304586600192	-1.8874536723953708	0.2631507397865851	-7.172518967364839	7.363020987422425e-13	7.493460712673744e-11
AT3G15750	174.14939388003134	1.654028623403113	0.23105943897368722	7.158455117652527	8.159129180475088e-13	8.268034295287437e-11
AT5G49650	445.92322511464977	-1.1635081237351543	0.16280792691733414	-7.146507825297269	8.901331755473907e-13	8.981595900790359e-11
AT4G32950	817.8269884410433	1.0317132130462832	0.1444800305189462	7.140870674933798	9.274157722013336e-13	9.317963318061995e-11
AT5G48560	277.433966626254	-1.2370355230123595	0.17346725591580442	-7.131233594960295	9.94733328105443e-13	9.951969749956618e-11
AT1G21660	583.2671352684713	-0.9669570688763419	0.136040298025511	-7.1078723210016275	1.1784549875623628e-12	1.1740295658791118e-10
AT1G18970	350.42945360965473	-1.1444365878446754	0.1617852529572493	-7.073800404707376	1.50747069917938e-12	1.4954996083329554e-10
AT2G35738	38.0566286575688	-4.898163802735708	0.6937329501922591	-7.060589815401222	1.657973397643543e-12	1.6379251000737108e-10
AT5G45760	73.11998995219354	-2.339429970879523	0.33159099382549173	-7.055167403342408	1.723930533732053e-12	1.6959884929978126e-10
AT1G03770	208.24979754441705	1.3549070826060938	0.19222649067522177	7.048493045088624	1.8086578884616402e-12	1.7719593943762567e-10
AT1G23800	372.83241513091366	1.2881487510473464	0.18282840335274592	7.045670844491349	1.8457009432226247e-12	1.8007787177863385e-10
AT2G17050	39.48545355206882	-4.583140371224605	0.650729287784472	-7.0430829797576076	1.880321699678456e-12	1.8270072284406594e-10
AT3G10450	216.96368363394333	1.403748390185777	0.19958123766589989	7.0334687097975594	2.0146117088173085e-12	1.9494670924953063e-10
AT2G20180	326.14512406494794	1.3260183570513613	0.18903571384142603	7.014644640978801	2.3053412835620745e-12	2.2216903284156792e-10
AT1G22440	300.25648741923135	-1.7774561641008468	0.2534943955869604	-7.011816415054022	2.3524375739024697e-12	2.2578619332280982e-10
AT1G50970	76.00354600463686	-2.296128963076693	0.3280871773631854	-6.9985330774903405	2.586563000820109e-12	2.4725238466543964e-10
AT5G37360	452.56875838558295	-0.9567317790945894	0.13675906009239808	-6.995746961467824	2.6384936712688093e-12	2.5119949222712845e-10
AT3G02700	355.98995055411183	-1.1494506370683015	0.1649719448210381	-6.967552199952713	3.225028092595837e-12	3.0580778431437874e-10
AT3G07980	200.1231502941959	-1.4138121550634821	0.2030701446394652	-6.962186182383395	3.350323143530414e-12	3.1641791896758644e-10
AT5G45390	1877.0029728696995	-0.7476136298789914	0.10742651550578008	-6.959302611269804	3.419612715646369e-12	3.2167520250647977e-10
AT2G36145	647.9269283530108	1.3600039564412805	0.19585840415816352	6.943812098780416	3.816580756742161e-12	3.5759241368031415e-10
AT3G56080	182.32599264609323	1.5405890108588725	0.22228338013475754	6.9307431348439215	4.18635586308728e-12	3.9068793787886866e-10
AT4G24480	246.76495566532157	1.3856704746981117	0.20035406750875548	6.916108526908533	4.642188202538195e-12	4.3152246318948553e-10
AT2G29120	142.9509615102984	-6.606157504680258	0.9556864207837721	-6.912473967415435	4.762734238394524e-12	4.409918356969926e-10
AT2G13975	64.42658905978217	-8.425968092019271	1.220625702594694	-6.902990879274557	5.091890042102565e-12	4.696274054065768e-10
AT5G51440	226.24558346499984	1.6622367936895754	0.24111461756825645	6.8939693928719095	5.425670265807499e-12	4.984649830582913e-10
AT1G52100	190.64400820967705	-2.271095753438247	0.3297110898898067	-6.888138807212321	5.652704259163994e-12	5.173100785392289e-10
AT3G24929	57.42609441352591	-3.8205724347274623	0.5555899982126333	-6.876604055181834	6.12961670977708e-12	5.58789112488597e-10
AT2G01850	1023.380870641252	-0.8951537852380734	0.1305676322721514	-6.855862893892728	7.088333662490793e-12	6.437024850195004e-10
AT4G11320	11551.844555766396	0.6744794286582538	0.09846820718312989	6.849717771380419	7.399582616354651e-12	6.693928933132172e-10
AT2G36880	8196.065610936796	0.6583512708390163	0.09631794848336604	6.835187846143884	8.189764295004063e-12	7.380478044631333e-10
AT5G57625	446.38166888082407	1.076605743819534	0.15787353883218047	6.819418578840914	9.140970312081297e-12	8.206366921617928e-10
AT1G18170	412.35861480450126	1.185819726208159	0.1747575690896466	6.785512824339304	1.1567487468271364e-11	1.034545252323315e-9
AT3G03330	483.09522429947685	1.0158008001014096	0.14993687767084274	6.774856298737944	1.2452997367116294e-11	1.1095385691886145e-9
AT2G20390	165.61732509381903	-1.424784841418175	0.21044683235470757	-6.770284092547917	1.2852976013083341e-11	1.1408707392665818e-9
AT3G28345	873.7347209756475	0.9615341365677906	0.14211242530776974	6.766010322358635	1.323821039719289e-11	1.1706643658731136e-9
AT2G02120	126.43105033698508	-2.782039881957231	0.41131704503657895	-6.763735944154273	1.3447808490384621e-11	1.1847619636808631e-9
AT1G29357	205.75939976604556	-1.2801042551363033	0.18972971509796976	-6.7469887596431715	1.509449638925903e-11	1.32489276671671e-9
AT3G57020	708.7231053284462	-0.8123591131031963	0.12053123467642836	-6.739822381177889	1.5858036773590034e-11	1.3867559491156825e-9
AT3G12580	665.9162700332773	0.9578584854734885	0.14223449249855494	6.734361466387768	1.646513915400024e-11	1.434532843413652e-9
AT4G00440	541.8960244834758	-0.8809294479483638	0.1310492378038058	-6.722125688874328	1.790923591319085e-11	1.5546138571556955e-9
AT2G13560	1697.4375875723954	-1.0022197359897942	0.1493882551462689	-6.708825503105994	1.9619711152506114e-11	1.6916088839959833e-9
AT4G22390	40.81515223864929	3.4239567997953664	0.5103722799884185	6.708743664277895	1.963071594658843e-11	1.6916088839959833e-9
AT5G45590	112.59414720344719	-2.1837513244070252	0.32653151770439093	-6.687719886151927	2.2667447642950126e-11	1.9461858410825287e-9
AT1G18250	822.3792557938413	1.1298851255235265	0.1689627287533294	6.687185593297671	2.27503287417525e-11	1.946224680875066e-9
AT3G62680	457.13689584663814	1.1414164149706827	0.17119059554002455	6.667518220671289	2.6016517100743232e-11	2.217602834894038e-9
AT2G15130	78.40901233167891	4.455352468481656	0.6687335568302094	6.66237311254423	2.6944092118160188e-11	2.2884063273448925e-9
AT2G01820	999.3828628515382	-0.7588822273069843	0.11394226043349256	-6.66023496830607	2.7339015011890934e-11	2.313625388694469e-9
AT2G03090	936.0372280985389	-1.0540690816648166	0.15857879190629937	-6.646973841796211	2.9918017439633e-11	2.5228368205970526e-9
AT5G48010	583.0778850559187	-1.0760794168279242	0.16238126513750253	-6.626869275323806	3.4288102418683724e-11	2.8810547551869803e-9
AT3G42658	52.620838665468604	-7.236284884172164	1.0920492346214343	-6.6263357500366435	3.4412197869105715e-11	2.8812283825796275e-9
AT3G53650	353.6839649463101	1.2414271736349225	0.18763317530353138	6.61624561662235	3.684360247014546e-11	3.0739021128007227e-9
AT1G18210	1581.0037380265323	0.8909152424311623	0.13469679499843046	6.614227476173754	3.7349703470625885e-11	3.1051543966371397e-9
AT3G08930	835.6887238192344	-0.7250244200430884	0.1096490463384809	-6.612227322114374	3.785800395517223e-11	3.136369583809023e-9
AT1G04425	34.40918452601558	-5.595236881755294	0.8473478341179903	-6.603235007474129	4.02281058053442e-11	3.321069252342594e-9
AT3G18610	130.095284835313	2.0302033059759856	0.30752158494133097	6.601823759341342	4.061301624458131e-11	3.341163507145677e-9
AT5G20830	1034.8989393423224	0.9205015603966606	0.13946975689286148	6.60000835237546	4.111346183744528e-11	3.3705900952913907e-9
AT5G48930	2586.1223539339753	0.558509034571915	0.08466143639592594	6.596970927353549	4.196430130989745e-11	3.4284398554601685e-9
AT2G46290	86.08848790205325	-2.0350266362128693	0.3089549780283326	-6.5868064311501335	4.493875365276473e-11	3.6587893534325106e-9
AT5G44100	803.6506866088357	-0.7659513350952275	0.11636659762825287	-6.582226779046608	4.6345395326865735e-11	3.760347522551983e-9
AT4G27070	274.4428357694286	1.1323248374401647	0.17215755696516155	6.5772589795132035	4.791997251933492e-11	3.87478928477403e-9
AT1G20490	158.81280256534413	1.6261324983808991	0.24773454884292237	6.564011785905399	5.2379058884328973e-11	4.220894059105432e-9
AT4G36930	181.06923674802425	1.3361309727191573	0.20362908650847888	6.56159193968354	5.3236334846364455e-11	4.275384700875888e-9
AT1G24260	98.89241481088477	2.3859682935333737	0.36365560733620683	6.56106559448016	5.342461191599315e-11	4.27596105745259e-9
AT1G10900	832.116116250629	0.8836149230778421	0.13490214008049742	6.550043776552251	5.7520219501022854e-11	4.581172597756452e-9
AT2G21260	36.1916663092925	3.8234061266096044	0.5837466859254957	6.549769307123039	5.762603284628632e-11	4.581172597756452e-9
AT5G43950	83.37018328254102	-2.308234066859731	0.35256714304033804	-6.546934711371106	5.873002277151831e-11	4.6532703612695266e-9
AT5G37630	168.76907235145578	-1.5837890881835348	0.24284528058629437	-6.52180303590763	6.94672007337493e-11	5.4855855402159014e-9
AT2G24720	52.22091221707095	-3.2319317030372514	0.49761742908401263	-6.49481210693608	8.31371050853017e-11	6.543167293896861e-9
AT3G14940	3448.7764728533443	0.9658232151777574	0.14874769502652813	6.493029791187753	8.41270448200872e-11	6.599081911119863e-9
AT3G48280	84.76493572131537	2.2315521299727448	0.343904395284607	6.488873537443353	8.648051629625723e-11	6.7612300340096995e-9
AT5G10140	66.34681932352768	-2.306835661287453	0.35599244129559815	-6.480013038737453	9.1714692286276825e-11	7.146784157000932e-9
AT3G00210	117.43816109004884	-2.017482465707984	0.31156696671627043	-6.4752771674450695	9.463805755442015e-11	7.350326239859915e-9
AT3G27870	85.46647655688085	-2.31533899421026	0.359159897883479	-6.446540963661309	1.1443169804228153e-10	8.858514172053472e-9
AT3G26440	1094.0186770673954	-0.7737320209346071	0.12023370042109023	-6.435234199935566	1.232830907483219e-10	9.512539397577217e-9
AT4G30650	936.4412862090446	0.7399588735043953	0.11524771925551944	6.420594509673624	1.3574316373266449e-10	1.0439843123426518e-8
AT5G45610	115.2186564349455	-2.0237640941744144	0.31548606355835096	-6.41474958148225	1.4105452815051236e-10	1.0813111896629049e-8
AT2G35740	36.50417242765715	-4.273835844192105	0.6668691552135279	-6.4088072012022295	1.466625172367264e-10	1.120663007921148e-8
AT5G45440	89.78058261076808	1.8734878534252906	0.2927188405733896	6.400298148747194	1.5507383639552825e-10	1.1811123713338122e-8
AT1G17145	190.42195935774026	-1.5559539453199225	0.24327568204113895	-6.395846606060708	1.596602257966865e-10	1.2121342737252621e-8
AT4G16870	407.27526763098535	-1.2614240003003816	0.1978609308778396	-6.375306103655156	1.8259787397171587e-10	1.3818328212648025e-8
AT2G14660	34.30007317999879	-4.517433590535987	0.7092492333655497	-6.369317551602745	1.8987113177888404e-10	1.4322834800099778e-8
AT1G16010	864.956062341701	0.6984193362545648	0.10970708206490093	6.366219236798142	1.9374444974021816e-10	1.4568471983491373e-8
AT4G01590	311.80864742141165	-1.0522548767631537	0.16533771346233153	-6.364276212171558	1.962127684837864e-10	1.4707237068795811e-8
AT3G23300	1286.877979856668	0.6513449479727282	0.10239678878039404	6.360989985434402	2.0045751580296887e-10	1.4977855713999677e-8
AT4G01320	728.434584821492	-0.7964457018268197	0.1256632090888225	-6.337938586813171	2.3285960348300856e-10	1.7344000308635066e-8
AT3G54590	1050.993247479397	0.8326951724928243	0.13157593699754436	6.328628102480207	2.473504603995617e-10	1.8365382768849217e-8
AT3G07180	419.406603592015	-0.9733160406831035	0.15444512105090796	-6.302018698035017	2.9379371399495305e-10	2.1745339752773784e-8
AT4G38340	182.98226255967228	1.4096884503301828	0.22373100144343022	6.300818577825115	2.960777866659386e-10	2.1845914440529612e-8
AT1G08100	386.7092291052842	1.8397870396427323	0.29231159144442426	6.2939243379013305	3.09538747024199e-10	2.2767973071614833e-8
AT1G73330	7215.03286083011	0.7942055779925989	0.12631535704644692	6.287482350230501	3.226556806225871e-10	2.3599352504038005e-8
AT4G21326	63.08860337766677	-2.804108899071133	0.44598910009382847	-6.287393343203223	3.228406615054117e-10	2.3599352504038005e-8
AT2G06025	474.707730371928	-1.0229086141579964	0.16307079015385742	-6.272788726864458	3.546379825572455e-10	2.5843695698021983e-8
AT3G28030	180.14124267989854	-1.3639872495332501	0.21766081963167055	-6.2665722376742545	3.6908220930862714e-10	2.6813538596879987e-8
AT2G19400	34.011249561742886	-4.360328913467846	0.6960510254647323	-6.264381135788983	3.743089487101812e-10	2.710984229446653e-8
AT4G25120	98.59262878079123	-1.8050810825352677	0.2887658942677858	-6.251018968539731	4.0778334142942543e-10	2.944395252137665e-8
AT1G29355	199.38264675249903	-1.2185463356044983	0.19549886955537218	-6.233009624944982	4.5755804646190643e-10	3.2937204375036806e-8
AT3G25740	87.6946963597139	-2.0091126834446933	0.3226931270643699	-6.226078323149167	4.782550461601012e-10	3.4322431291447265e-8
AT4G00955	63.809116302434376	-2.456255702387017	0.39504942051897063	-6.21759095143152	5.048455438526393e-10	3.612093374516565e-8
AT3G27530	709.7595028615933	-0.8210216067362829	0.13207231777121195	-6.216454898281815	5.08512454752077e-10	3.616411918419063e-8
AT3G44120	52.42230598294095	2.3923252749659936	0.38483000509926457	6.216576782646945	5.081177994706224e-10	3.616411918419063e-8
AT1G66270	3799.0772555823787	-0.6892283885498057	0.11107565497407054	-6.2050355562674735	5.468453753216932e-10	3.8768385579403326e-8
AT2G01010	269.87327433350094	1.305757843137862	0.2104504852351692	6.204584616085512	5.484156021990052e-10	3.8768385579403326e-8
AT2G13100	339.57555619776605	-0.9467302568656834	0.15281378647069854	-6.195319668014477	5.816685480524658e-10	4.09963465315426e-8
AT3G10340	443.0031166579548	0.9577016461617367	0.15477886247052014	6.187548033854718	6.110723013698283e-10	4.294055984417564e-8
AT3G48360	530.3964505528281	-1.404102298597019	0.22696322298775246	-6.18647497208298	6.152444728340729e-10	4.310545177473381e-8
AT1G17880	1842.0571827254778	-0.622046719802897	0.10061106912398124	-6.182686708520708	6.301970612564527e-10	4.402243435895297e-8
AT3G22235	693.3639051559126	-7.975812627304526	1.290353981216803	-6.1811043662478875	6.365471472158771e-10	4.4334851601516446e-8
AT5G33355	103.11892290490951	2.1980995441463564	0.3556899702340071	6.179818741305061	6.417524062860566e-10	4.4565929602412007e-8
AT1G03950	291.6722668788871	1.203295215142321	0.19540224581837634	6.158041889962551	7.364987720991875e-10	5.0995520551419105e-8
AT3G01340	1087.1044711283664	0.7366366058267864	0.1200420308474107	6.136489033271595	8.436518519071961e-10	5.8244046419242124e-8
AT1G73700	62.64153384812264	2.2200396365979054	0.3631559650124633	6.113185106354277	9.766197690636962e-10	6.722731593983361e-8
AT2G36290	923.1807438733987	-0.6940979093590754	0.1138910782644192	-6.094401071061939	1.0984793899111669e-9	7.539592114881558e-8
AT3G12410	26.210445722142406	4.760939064064314	0.7814764198137883	6.0922363661321475	1.113441172106891e-9	7.620133192642262e-8
